block	ens_gene_id	ens_tx_id	mol_name	tissue	ref_name	type	chrom	tx_start	tx_stop	block_genes	trait	inference_pop1	inter_z_pop1	cv.R2_pop1	cv.R2.pval_pop1	ldregion_pop1	twas_z_pop1	pips_pop1	in_cred_set_pop1	symbol	tissues
1:154797927-1:156366342	ENSG00000160783_cd8_naive		ENSG00000160783_cd8_naive		onek1k		1	155212992.0	157240042.0	89	trait	lasso		-0.0007332976427656	0.5806823250634867	1:154799310-1:156364720	-2.43	0.0389	1	ENSG00000160783	cd8_naive
1:154797927-1:156366342	ENSG00000179085_cd16_mono		ENSG00000179085_cd16_mono		onek1k		1	154139890.0	156140595.0	89	trait	blup		0.0004289694540181	0.2392070326818155	1:154799310-1:156364720	2.44	0.0377	1	ENSG00000179085	cd16_mono
3:196244537-3:197349116	ENSG00000180370_cd8_naive		ENSG00000180370_cd8_naive		onek1k		3	195739856.0	197832647.0	41	trait	blup		-0.0010013882271071	0.8202936534444443	3:196245603-3:197346971	-2.39	0.0872	1	ENSG00000180370	cd8_naive
4:73726673-4:76209554	ENSG00000138744_b_memory		ENSG00000138744_b_memory		onek1k		4	74913656.0	76940949.0	55	trait	blup		0.0006520208147579	0.2020643493350425	4:73727223-4:76209438	2.79	0.139	1	ENSG00000138744	b_memory
4:73726673-4:76209554	ENSG00000198301_cd8_naive		ENSG00000198301_cd8_naive		onek1k		4	74941051.0	76990962.0	55	trait	enet		-0.0002195307588044	0.3737430249676214	4:73727223-4:76209438	-2.47	0.0659	1	ENSG00000198301	cd8_naive
2:200711561-2:201953914	ENSG00000064012_cd8_tem		ENSG00000064012_cd8_tem		onek1k		2	200233442.0	202287711.0	55	trait	lasso		0.0010568367079643	0.1552512784967153	2:200711563-2:201943431	-3.01	0.232	1	ENSG00000064012	cd8_tem
2:200711561-2:201953914	ENSG00000064012_mait		ENSG00000064012_mait		onek1k		2	200233442.0	202287711.0	55	trait	enet		-1.2697159116337176e-05	0.3201808096941049	2:200711563-2:201943431	-2.35	0.0459	1	ENSG00000064012	mait
2:201953914-2:204934518	ENSG00000119004_b_memory		ENSG00000119004_b_memory		onek1k		2	202238939.0	204305611.0	64	trait	blup		0.0022281685689887	0.0760107734166196	2:201958201-2:204933578	2.57	0.0847	1	ENSG00000119004	b_memory
3:49279539-3:51797999	ENSG00000114353_gdt		ENSG00000114353_gdt		onek1k		3	49226291.0	51259355.0	83	trait	enet		0.0001123712061081	0.2932276233737494	3:49286618-3:51772347	-2.87	0.0358	1	ENSG00000114353	gdt
3:49279539-3:51797999	ENSG00000068028_cd14_mono		ENSG00000068028_cd14_mono		onek1k		3	49329781.0	51340936.0	83	trait	blup		0.0034698059075052	0.0400488974404472	3:49286618-3:51772347	3.66	0.0321	1	ENSG00000068028	cd14_mono
9:34642246-9:36743286	ENSG00000137133_b_memory		ENSG00000137133_b_memory		onek1k		9	34812959.0	36815354.0	81	trait	lasso		0.001799122545284	0.0982342173978571	9:34646340-9:36741027	-3.4	0.383	1	ENSG00000137133	b_memory
9:34642246-9:36743286	ENSG00000165283_nk_cd56bright		ENSG00000165283_nk_cd56bright		onek1k		9	34099775.0	36103195.0	81	trait	lasso		0.0005091917691839	0.2263484256427785	9:34646340-9:36741027	3.25	0.227	1	ENSG00000165283	nk_cd56bright
9:34642246-9:36743286	ENSG00000213930_cd4_naive		ENSG00000213930_cd4_naive		onek1k		9	33646588.0	35650701.0	81	trait	lasso		0.0129625129245315	0.0002266553710215	9:34646340-9:36741027	2.71	0.0936	1	ENSG00000213930	cd4_naive
9:34642246-9:36743286	ENSG00000165280_cd4_ctl		ENSG00000165280_cd4_ctl		onek1k		9	34056063.0	36073249.0	81	trait	lasso		0.0021322290942793	0.0990830265834099	9:34646340-9:36741027	-2.72	0.0852	1	ENSG00000165280	cd4_ctl
9:36743286-9:38641602	ENSG00000281649_nk		ENSG00000281649_nk		onek1k		9	36079856.0	38090507.0	51	trait	lasso		0.00057830269233	0.2119497866774851	9:36744729-9:38641599	-2.5	0.0919	1	ENSG00000281649	nk
6:115810232-6:117351809	ENSG00000189241_b_memory		ENSG00000189241_b_memory		onek1k		6	115276577.0	117279903.0	32	trait	blup		0.0004975012478266	0.2240210599848596	6:115810997-6:117351354	-3.43	0.671	1	ENSG00000189241	b_memory
22:23370460-22:24588236	ENSG00000099977_b_memory		ENSG00000099977_b_memory		onek1k		22	22973103.0	24980469.0	61	trait	lasso		0.0021157895134005	0.0812515855069109	22:23372142-22:24587303	-2.07	0.0326	1	ENSG00000099977	b_memory
22:24588236-22:26395662	ENSG00000100028_b_memory		ENSG00000100028_b_memory		onek1k		22	23555502.0	25583749.0	54	trait	blup		0.0015934310455038	0.1113144984449471	22:24600438-22:26395302	-4.63	0.991	1	ENSG00000100028	b_memory
14:104535386-14:105874495	ENSG00000213145_cd14_mono		ENSG00000213145_cd14_mono		onek1k		14	104486316.0	106488947.0	77	trait	blup		0.0007380164960892	0.1946313743823507	14:104539474-14:105851037	3.19	0.273	1	ENSG00000213145	cd14_mono
6:13209156-6:14802693	ENSG00000112149_b_memory		ENSG00000112149_b_memory		onek1k		6	13117255.0	15136918.0	26	trait	lasso		0.0155912831655236	5.884332491612532e-05	6:13210958-6:14802687	3.45	0.624	1	ENSG00000112149	b_memory
6:13209156-6:14802693	ENSG00000225921_cd4_tcm		ENSG00000225921_cd4_tcm		onek1k		6	12615326.0	14621205.0	26	trait	blup		0.001335228177943	0.1301824602550551	6:13210958-6:14802687	2.86	0.219	1	ENSG00000225921	cd4_tcm
3:22162752-3:23763374	ENSG00000170142_b_memory		ENSG00000170142_b_memory		onek1k		3	22805902.0	24891316.0	13	trait	blup		0.0029881856992549	0.0487950011702401	3:22163190-3:23762371	-3.68	0.913	1	ENSG00000170142	b_memory
3:22162752-3:23763374	ENSG00000174748_cd4_tem		ENSG00000174748_cd4_tem		onek1k		3	22916715.0	24923692.0	13	trait	lasso		5.575883998909514e-05	0.3053463902962419	3:22163190-3:23762371	-2.59	0.343	1	ENSG00000174748	cd4_tem
3:23763374-3:25420067	ENSG00000174748_treg		ENSG00000174748_treg		onek1k		3	22916715.0	24923692.0	20	trait	blup		0.0016933946609823	0.1069977065021285	3:23763759-3:25418646	2.4	0.179	1	ENSG00000174748	treg
3:23763374-3:25420067	ENSG00000174748_cd4_naive		ENSG00000174748_cd4_naive		onek1k		3	22916715.0	24923692.0	20	trait	enet		0.0110404831293468	0.0006190377140161	3:23763759-3:25418646	2.09	0.101	1	ENSG00000174748	cd4_naive
5:94474279-5:96627815	ENSG00000173221_b_memory		ENSG00000173221_b_memory		onek1k		5	94751318.0	96823005.0	40	trait	blup		6.32957503051701e-05	0.3032263925572179	5:94478881-5:96627628	-2.37	0.0802	1	ENSG00000173221	b_memory
5:94474279-5:96627815	ENSG00000173221_cd8_naive		ENSG00000173221_cd8_naive		onek1k		5	94751318.0	96823005.0	40	trait	blup		0.0030496110362223	0.0485798315008974	5:94478881-5:96627628	2.31	0.0696	1	ENSG00000173221	cd8_naive
5:94474279-5:96627815	ENSG00000173221_cd8_tem		ENSG00000173221_cd8_tem		onek1k		5	94751318.0	96823005.0	40	trait	lasso		0.0047795497933937	0.0177092362751042	5:94478881-5:96627628	-1.93	0.0403	1	ENSG00000173221	cd8_tem
8:10605687-8:11421489	ENSG00000136573_b_intermediate		ENSG00000136573_b_intermediate		onek1k		8	10494000.0	12564604.0	32	trait	lasso		0.0172685522450403	2.5453929642042923e-05	8:10611708-8:11420295	-2.22	0.0876	1	ENSG00000136573	b_intermediate
8:11421489-8:13634266	ENSG00000079459_cd8_tcm		ENSG00000079459_cd8_tcm		onek1k		8	10795572.0	12839309.0	80	trait	lasso		0.0005506627694101	0.2164931917240933	8:11422442-8:13631473	2.98	0.169	1	ENSG00000079459	cd8_tcm
16:25975541-16:27434434	ENSG00000169189_cd8_tcm		ENSG00000169189_cd8_tcm		onek1k		16	26224990.0	28268794.0	19	trait	blup		-0.000512426416815	0.4762614067660664	16:25975935-16:27429237	-7.91	1.0	1	ENSG00000169189	cd8_tcm
16:25975541-16:27434434	ENSG00000169189_cd16_mono		ENSG00000169189_cd16_mono		onek1k		16	26224990.0	28268794.0	19	trait	blup		0.0012654315181057	0.1435829164584279	16:25975935-16:27429237	-4.62	0.459	1	ENSG00000169189	cd16_mono
16:25975541-16:27434434	ENSG00000077238_b_naive		ENSG00000077238_b_naive		onek1k		16	26314101.0	28364778.0	19	trait	lasso		0.0189173794820223	1.0812132842217148e-05	16:25975935-16:27429237	-5.93	0.14	1	ENSG00000077238	b_naive
16:27434434-16:29025292	ENSG00000169189_mait		ENSG00000169189_mait		onek1k		16	26224990.0	28268794.0	68	trait	blup		0.0018614559876679	0.1100407016680929	16:27435038-16:29020294	2.93	0.144	1	ENSG00000169189	mait
16:27434434-16:29025292	ENSG00000213658_nk		ENSG00000213658_nk		onek1k		16	27984825.0	29990783.0	68	trait	lasso		0.0222023323984725	1.8943218540777016e-06	16:27435038-16:29020294	2.55	0.0675	1	ENSG00000213658	nk
6:4617583-6:5791239	ENSG00000214113_cd8_tcm		ENSG00000214113_cd8_tcm		onek1k		6	4102592.0	6260939.0	17	trait	enet		0.0045546324179452	0.0203792321515125	6:4617817-6:5788001	2.02	0.125	1	ENSG00000214113	cd8_tcm
3:154996429-3:156290911	ENSG00000114850_cd8_tcm		ENSG00000114850_cd8_tcm		onek1k		3	155540139.0	157555184.0	25	trait	lasso		0.0020706827051905	0.0838920166750893	3:155001447-3:156290855	2.38	0.152	1	ENSG00000114850	cd8_tcm
3:156290911-3:157594239	ENSG00000163660_treg		ENSG00000163660_treg		onek1k		3	156146507.0	158160760.0	26	trait	lasso		0.0029251734289286	0.052401992048663	3:156291263-3:157593470	2.16	0.104	1	ENSG00000163660	treg
19:80840-19:610729	ENSG00000180448_cd4_tcm		ENSG00000180448_cd4_tcm		onek1k		19	65922.0	2086578.0	30	trait	blup		0.0003540457199575	0.2468202485410165	19:260912-19:607319	2.44	0.129	1	ENSG00000180448	cd4_tcm
19:80840-19:610729	ENSG00000172270_cd16_mono		ENSG00000172270_cd16_mono		onek1k		19	-428724.0	1583493.0	30	trait	lasso		0.0036734066869034	0.0378247464379165	19:260912-19:607319	-1.99	0.0546	1	ENSG00000172270	cd16_mono
19:80840-19:610729	ENSG00000011304_cd4_naive		ENSG00000011304_cd4_naive		onek1k		19	-202926.0	1812327.0	30	trait	enet		0.0059623223449257	0.0092556444904802	19:260912-19:607319	-1.8	0.0445	1	ENSG00000011304	cd4_naive
19:610729-19:2098397	ENSG00000099622_cd8_tcm		ENSG00000099622_cd8_tcm		onek1k		19	259383.0	2274880.0	98	trait	lasso		-0.0009854073581681	0.8163670953464287	19:610847-19:2098015	-4.88	0.261	1	ENSG00000099622	cd8_tcm
19:610729-19:2098397	ENSG00000099817_cd4_tcm		ENSG00000099817_cd4_tcm		onek1k		19	86628.0	2095380.0	98	trait	enet		0.0264204901284526	2.1673454051722814e-07	19:610847-19:2098015	2.9	0.2	1	ENSG00000099817	cd4_tcm
19:610729-19:2098397	ENSG00000115268_cd4_naive		ENSG00000115268_cd4_naive		onek1k		19	438357.0	2440494.0	98	trait	lasso		0.0017370857831494	0.1017702253458657	19:610847-19:2098015	4.77	0.192	1	ENSG00000115268	cd4_naive
19:610729-19:2098397	ENSG00000167470_cd8_tem		ENSG00000167470_cd8_tem		onek1k		19	248552.0	2259140.0	98	trait	lasso		0.0003055329060983	0.2553115992445016	19:610847-19:2098015	-4.77	0.192	1	ENSG00000167470	cd8_tem
19:610729-19:2098397	ENSG00000115286_b_memory		ENSG00000115286_b_memory		onek1k		19	383526.0	2394803.0	98	trait	enet		0.0026601521393937	0.0589942448120262	19:610847-19:2098015	-4.5	0.163	1	ENSG00000115286	b_memory
19:610729-19:2098397	ENSG00000064666_cd8_tem		ENSG00000064666_cd8_tem		onek1k		19	26580.0	2039068.0	98	trait	blup		0.0043578705992677	0.0223840135563464	19:610847-19:2098015	4.5	0.127	1	ENSG00000064666	cd8_tem
19:610729-19:2098397	ENSG00000099817_cd8_tem		ENSG00000099817_cd8_tem		onek1k		19	86628.0	2095380.0	98	trait	blup		0.0023712379514565	0.0696556933484154	19:610847-19:2098015	3.66	0.127	1	ENSG00000099817	cd8_tem
19:610729-19:2098397	ENSG00000064666_cd4_naive		ENSG00000064666_cd4_naive		onek1k		19	26580.0	2039068.0	98	trait	lasso		0.0111148422024355	0.000595357324739	19:610847-19:2098015	4.72	0.111	1	ENSG00000064666	cd4_naive
19:610729-19:2098397	ENSG00000115286_treg		ENSG00000115286_treg		onek1k		19	383526.0	2394803.0	98	trait	lasso		0.0001235815569022	0.2908791188161383	19:610847-19:2098015	-4.09	0.105	1	ENSG00000115286	treg
19:610729-19:2098397	ENSG00000064666_nk		ENSG00000064666_nk		onek1k		19	26580.0	2039068.0	98	trait	lasso		0.0585956736841624	1.313866080686463e-14	19:610847-19:2098015	4.02	0.0674	1	ENSG00000064666	nk
19:610729-19:2098397	ENSG00000115286_cd4_ctl		ENSG00000115286_cd4_ctl		onek1k		19	383526.0	2394803.0	98	trait	enet		0.0120200552229522	0.0010418474809266	19:610847-19:2098015	-3.15	0.0512	1	ENSG00000115286	cd4_ctl
19:610729-19:2098397	ENSG00000070423_cd8_tcm		ENSG00000070423_cd8_tcm		onek1k		19	-352475.0	1663277.0	98	trait	blup		0.0002724031290607	0.2615818956765524	19:610847-19:2098015	2.8	0.0371	1	ENSG00000070423	cd8_tcm
19:610729-19:2098397	ENSG00000167468_cd4_tcm		ENSG00000167468_cd4_tcm		onek1k		19	103925.0	2106790.0	98	trait	enet		0.2371404814471784	4.617231966659998e-59	19:610847-19:2098015	-3.21	0.0371	1	ENSG00000167468	cd4_tcm
18:1942910-18:3891658	ENSG00000101596_cd8_tcm		ENSG00000101596_cd8_tcm		onek1k		18	1655737.0	3805017.0	44	trait	enet		0.0001203093341428	0.2911268492725868	18:1944400-18:3890554	-2.03	0.0449	1	ENSG00000101596	cd8_tcm
2:98378738-2:101205867	ENSG00000071082_cd14_mono		ENSG00000071082_cd14_mono		onek1k		2	100002244.0	102024032.0	47	trait	lasso		0.0028658711467342	0.0558980128962516	2:98382886-2:101201669	3.39	0.524	1	ENSG00000071082	cd14_mono
2:98378738-2:101205867	ENSG00000158411_cd8_tcm		ENSG00000158411_cd8_tcm		onek1k		2	98161426.0	100181058.0	47	trait	lasso		0.0027636116921313	0.0559241014209247	2:98382886-2:101201669	-3.37	0.359	1	ENSG00000158411	cd8_tcm
2:98378738-2:101205867	ENSG00000158411_b_memory		ENSG00000158411_b_memory		onek1k		2	98161426.0	100181058.0	47	trait	lasso		0.0038466343888655	0.0299467973419616	2:98382886-2:101201669	3.21	0.21	1	ENSG00000158411	b_memory
2:98378738-2:101205867	ENSG00000158417_nk		ENSG00000158417_nk		onek1k		2	98337352.0	100400474.0	47	trait	lasso		7.670183657026985e-05	0.3002458586656551	2:98382886-2:101201669	2.87	0.0985	1	ENSG00000158417	nk
17:78267332-17:79302554	ENSG00000184557_cd8_tcm		ENSG00000184557_cd8_tcm		onek1k		17	77356777.0	79360077.0	28	trait	lasso		0.005900651708391	0.0097642564873974	17:78268294-17:79302149	3.13	0.407	1	ENSG00000184557	cd8_tcm
17:78267332-17:79302554	ENSG00000184557_treg		ENSG00000184557_treg		onek1k		17	77356777.0	79360077.0	28	trait	blup		0.0039244830237887	0.0300054928688472	17:78268294-17:79302149	2.85	0.204	1	ENSG00000184557	treg
5:11940-5:982137	ENSG00000073578_cd8_tcm		ENSG00000073578_cd8_tcm		onek1k		5	-781760.0	1256700.0	32	trait	blup		0.0072621871742868	0.0046972642868627	5:12225-5:981019	2.36	0.195	1	ENSG00000073578	cd8_tcm
5:11940-5:982137	ENSG00000073578_cd8_naive		ENSG00000073578_cd8_naive		onek1k		5	-781760.0	1256700.0	32	trait	blup		0.0036206283917796	0.0352692988072199	5:12225-5:981019	-2.19	0.153	1	ENSG00000073578	cd8_naive
11:1192365-11:3644251	ENSG00000214026_cd4_tcm		ENSG00000214026_cd4_tcm		onek1k		11	947277.0	2972793.0	97	trait	enet		0.0056304969905913	0.0110564443490704	11:1213806-11:3643778	2.41	0.041	1	ENSG00000214026	cd4_tcm
10:118831841-10:120647811	ENSG00000148908_cd8_tcm		ENSG00000148908_cd8_tcm		onek1k		10	118499827.0	120542708.0	34	trait	blup		0.0018167660409798	0.097636495467885	10:118834991-10:120645820	3.11	0.39	1	ENSG00000148908	cd8_tcm
10:118831841-10:120647811	ENSG00000107581_b_naive		ENSG00000107581_b_naive		onek1k		10	118033732.0	120080823.0	34	trait	blup		0.0038374848830194	0.0302363794991718	10:118834991-10:120645820	2.4	0.0668	1	ENSG00000107581	b_naive
10:118831841-10:120647811	ENSG00000148908_cd16_mono		ENSG00000148908_cd16_mono		onek1k		10	118499827.0	120542708.0	34	trait	lasso		0.006966596221185	0.0069174916590865	10:118834991-10:120645820	2.04	0.0625	1	ENSG00000148908	cd16_mono
16:2714828-16:3951195	ENSG00000262246_cd4_tcm		ENSG00000262246_cd4_tcm		onek1k		16	3354541.0	5425705.0	83	trait	enet		0.0120049648352137	0.0003711758721139	16:2725256-16:3944360	3.02	0.219	1	ENSG00000262246	cd4_tcm
16:2714828-16:3951195	ENSG00000262246_cd8_tcm		ENSG00000262246_cd8_tcm		onek1k		16	3354541.0	5425705.0	83	trait	blup		0.0026108054885342	0.0610988165236041	16:2725256-16:3944360	2.89	0.111	1	ENSG00000262246	cd8_tcm
16:3951195-16:5068344	ENSG00000168101_nk		ENSG00000168101_nk		onek1k		16	3693693.0	5695859.0	47	trait	blup		0.0018367909630107	0.0956953597906627	16:3962620-16:5068152	3.78	0.646	1	ENSG00000168101	nk
8:95522578-8:98389353	ENSG00000156482_cd14_mono		ENSG00000156482_cd14_mono		onek1k		8	97024850.0	99046469.0	39	trait	lasso		-0.0004274247715705	0.4372746792771036	8:95523038-8:98389164	2.39	0.0989	1	ENSG00000156482	cd14_mono
7:85942866-7:88195689	ENSG00000135185_b_naive		ENSG00000135185_b_naive		onek1k		7	86196337.0	88220587.0	20	trait	blup		0.0008433616857033	0.1784847301637885	7:85948420-7:88195330	-1.95	0.0942	1	ENSG00000135185	b_naive
7:99117851-7:100599028	ENSG00000172336_cd14_mono		ENSG00000172336_cd14_mono		onek1k		7	99706052.0	101707495.0	83	trait	lasso		0.0005876900961715	0.2141735683037978	7:99122437-7:100548273	-3.68	0.374	1	ENSG00000172336	cd14_mono
7:99117851-7:100599028	ENSG00000172354_nk		ENSG00000172354_nk		onek1k		7	99673530.0	101679174.0	83	trait	enet		0.0010905454903464	0.1518513243041001	7:99122437-7:100548273	-3.52	0.215	1	ENSG00000172354	nk
7:99117851-7:100599028	ENSG00000085514_cd16_mono		ENSG00000085514_cd16_mono		onek1k		7	99373444.0	101400099.0	83	trait	lasso		0.0074938587923695	0.0053046784369222	7:99122437-7:100548273	-3.51	0.205	1	ENSG00000085514	cd16_mono
7:100599028-7:101555972	ENSG00000169871_cd8_tem		ENSG00000169871_cd8_tem		onek1k		7	100085438.0	102097967.0	48	trait	lasso		0.0030680498965705	0.0464355974884335	7:100606918-7:101551566	-2.55	0.0836	1	ENSG00000169871	cd8_tem
7:100599028-7:101555972	ENSG00000169871_nk		ENSG00000169871_nk		onek1k		7	100085438.0	102097967.0	48	trait	lasso		0.0009629199854817	0.1647499714996588	7:100606918-7:101551566	2.45	0.0666	1	ENSG00000169871	nk
7:100599028-7:101555972	ENSG00000077454_b_naive		ENSG00000077454_b_naive		onek1k		7	99574010.0	101586153.0	48	trait	lasso		0.0052846251095945	0.0135672056739076	7:100606918-7:101551566	2.36	0.0588	1	ENSG00000077454	b_naive
7:100599028-7:101555972	ENSG00000169871_nk_cd56bright		ENSG00000169871_nk_cd56bright		onek1k		7	100085438.0	102097967.0	48	trait	blup		0.0147972307918988	0.0001327532990188	7:100606918-7:101551566	-2.26	0.0464	1	ENSG00000169871	nk_cd56bright
7:101555972-7:103557063	ENSG00000005075_cd8_tem		ENSG00000005075_cd8_tem		onek1k		7	101473168.0	103478907.0	61	trait	lasso		0.0101752835166284	0.000975483044183	7:101556363-7:103556860	-2.97	0.149	1	ENSG00000005075	cd8_tem
7:101555972-7:103557063	ENSG00000005075_cd4_tcm		ENSG00000005075_cd4_tcm		onek1k		7	101473168.0	103478907.0	61	trait	lasso		0.0209587839113436	3.592305168076677e-06	7:101556363-7:103556860	-2.92	0.132	1	ENSG00000005075	cd4_tcm
7:101555972-7:103557063	ENSG00000005075_b_naive		ENSG00000005075_b_naive		onek1k		7	101473168.0	103478907.0	61	trait	blup		0.0050765231968351	0.0152057402083052	7:101556363-7:103556860	-2.57	0.0526	1	ENSG00000005075	b_naive
7:101555972-7:103557063	ENSG00000257923_cd14_mono		ENSG00000257923_cd14_mono		onek1k		7	100815903.0	103283957.0	61	trait	lasso		0.0059630973961141	0.0105814399432954	7:101556363-7:103556860	-2.25	0.0478	1	ENSG00000257923	cd14_mono
7:101555972-7:103557063	ENSG00000168255_nk		ENSG00000168255_nk		onek1k		7	101537917.0	103572656.0	61	trait	enet		0.0117820303543481	0.0004171150452177	7:101556363-7:103556860	-2.36	0.0353	1	ENSG00000168255	nk
5:31390142-5:33500075	ENSG00000113384_cd14_mono		ENSG00000113384_cd14_mono		onek1k		5	31124703.0	33174350.0	44	trait	enet		0.0015246177736427	0.1204829239408837	5:31391406-5:33497319	-2.92	0.25	1	ENSG00000113384	cd14_mono
2:227255126-2:228506071	ENSG00000168958_cd8_naive		ENSG00000168958_cd8_naive		onek1k		2	226325164.0	228357836.0	21	trait	lasso		0.0048542327297367	0.0179127104287107	2:227259267-2:228504503	-2.62	0.262	1	ENSG00000168958	cd8_naive
2:228506071-2:230978674	ENSG00000153823_cd14_mono		ENSG00000153823_cd14_mono		onek1k		2	227850525.0	230271285.0	40	trait	lasso		0.0089628939684872	0.0022525002672154	2:228506119-2:230971965	-3.9	0.905	1	ENSG00000153823	cd14_mono
20:48583442-20:50623121	ENSG00000124214_cd14_mono		ENSG00000124214_cd14_mono		onek1k		20	48113338.0	50188367.0	49	trait	enet		-0.0004982486625	0.4633016122569626	20:48591758-20:50619131	-2.62	0.108	1	ENSG00000124214	cd14_mono
20:48583442-20:50623121	ENSG00000177410_treg		ENSG00000177410_treg		onek1k		20	48278624.0	50291148.0	49	trait	blup		2.5654013910969556e-05	0.3117738357434754	20:48591758-20:50619131	-2.55	0.101	1	ENSG00000177410	treg
22:26395662-22:27438791	ENSG00000128294_cd14_mono		ENSG00000128294_cd14_mono		onek1k		22	25521982.0	27596717.0	31	trait	blup		0.0070199839843341	0.0061057274520296	22:26396280-22:27438631	3.24	0.544	1	ENSG00000128294	cd14_mono
22:27438791-22:29255810	ENSG00000235954_cd4_naive		ENSG00000235954_cd4_naive		onek1k		22	26919375.0	29008581.0	30	trait	lasso		0.0052667592535011	0.0135376171688485	22:27439443-22:29253364	2.19	0.091	1	ENSG00000235954	cd4_naive
5:56121522-5:57325275	ENSG00000095015_cd14_mono		ENSG00000095015_cd14_mono		onek1k		5	55815573.0	57896152.0	28	trait	lasso		0.0029633221401642	0.052948355498304	5:56121754-5:57321646	-2.59	0.187	1	ENSG00000095015	cd14_mono
12:48608083-12:51382710	ENSG00000139644_cd14_mono		ENSG00000139644_cd14_mono		onek1k		12	48707724.0	50764934.0	121	trait	lasso		0.0026012509655906	0.0648214467505819	12:48609553-12:51382232	-4.4	0.919	1	ENSG00000139644	cd14_mono
12:48608083-12:51382710	ENSG00000167552_nk_cd56bright		ENSG00000167552_nk_cd56bright		onek1k		12	48184795.0	50189324.0	121	trait	lasso		0.0006435539467186	0.2078501424800736	12:48609553-12:51382232	-4.0	0.687	1	ENSG00000167552	nk_cd56bright
12:48608083-12:51382710	ENSG00000050426_cd8_naive		ENSG00000050426_cd8_naive		onek1k		12	50047961.0	52060424.0	121	trait	lasso		0.0002769121455592	0.2614470297499494	12:48609553-12:51382232	-2.98	0.413	1	ENSG00000050426	cd8_naive
12:48608083-12:51382710	ENSG00000123416_cd8_tem		ENSG00000123416_cd8_tem		onek1k		12	48128879.0	50131397.0	121	trait	lasso		0.0154275642980243	6.299591203789126e-05	12:48609553-12:51382232	-3.33	0.0733	1	ENSG00000123416	cd8_tem
17:29007226-17:31459473	ENSG00000126653_cd14_mono		ENSG00000126653_cd14_mono		onek1k		17	29115520.0	31186475.0	107	trait	blup		0.0015677667019715	0.1174479222009875	17:29009905-17:31458970	3.87	0.672	1	ENSG00000126653	cd14_mono
17:29007226-17:31459473	ENSG00000185862_nk		ENSG00000185862_nk		onek1k		17	30303765.0	32314112.0	107	trait	lasso		-0.0005771440359962	0.5064871133103344	17:29009905-17:31458970	-2.9	0.266	1	ENSG00000185862	nk
17:29007226-17:31459473	ENSG00000126653_cd8_tcm		ENSG00000126653_cd8_tcm		onek1k		17	29115520.0	31186475.0	107	trait	blup		0.002400650640607	0.0690628931561129	17:29009905-17:31458970	3.33	0.0971	1	ENSG00000126653	cd8_tcm
1:170588635-1:173128768	ENSG00000117592_cd4_tem		ENSG00000117592_cd4_tem		onek1k		1	172477265.0	174488807.0	47	trait	blup		0.0005821112497202	0.2146814852103886	1:170589437-1:173121564	3.12	0.354	1	ENSG00000117592	cd4_tem
1:173128768-1:175120632	ENSG00000116161_cd14_mono		ENSG00000116161_cd14_mono		onek1k		1	173999162.0	176011672.0	42	trait	lasso		0.0033972479909095	0.0416731931400496	1:173129364-1:175120469	4.06	0.507	1	ENSG00000116161	cd14_mono
1:173128768-1:175120632	ENSG00000234741_gdt		ENSG00000234741_gdt		onek1k		1	172863941.0	174868882.0	42	trait	blup		0.0011076117460191	0.1529747732801702	1:173129364-1:175120469	-3.87	0.252	1	ENSG00000234741	gdt
1:173128768-1:175120632	ENSG00000116161_cd4_tcm		ENSG00000116161_cd4_tcm		onek1k		1	173999162.0	176011672.0	42	trait	lasso		0.011262682470749	0.0005476128545773	1:173129364-1:175120469	3.79	0.188	1	ENSG00000116161	cd4_tcm
1:173128768-1:175120632	ENSG00000152061_cd14_mono		ENSG00000152061_cd14_mono		onek1k		1	173159409.0	175995308.0	42	trait	blup		-0.001002783364997	0.7894391856717822	1:173129364-1:175120469	-3.38	0.0636	1	ENSG00000152061	cd14_mono
1:173128768-1:175120632	ENSG00000234741_mait		ENSG00000234741_mait		onek1k		1	172863941.0	174868882.0	42	trait	lasso		0.0055773900244724	0.017295215203857	1:173129364-1:175120469	-3.08	0.0483	1	ENSG00000234741	mait
1:173128768-1:175120632	ENSG00000234741_cd8_tem		ENSG00000234741_cd8_tem		onek1k		1	172863941.0	174868882.0	42	trait	enet		0.0634111643314334	1.0959556594015857e-15	1:173129364-1:175120469	-2.1	0.0367	1	ENSG00000234741	cd8_tem
1:173128768-1:175120632	ENSG00000234741_cd8_naive		ENSG00000234741_cd8_naive		onek1k		1	172863941.0	174868882.0	42	trait	blup		0.0014210602690041	0.1256907716459661	1:173129364-1:175120469	-2.92	0.0347	1	ENSG00000234741	cd8_naive
3:195065945-3:196244537	ENSG00000184203_cd14_mono		ENSG00000184203_cd14_mono		onek1k		3	194514424.0	196543386.0	45	trait	blup		7.218507216300019e-05	0.3019117808385826	3:195067232-3:196233795	3.12	0.334	1	ENSG00000184203	cd14_mono
3:195065945-3:196244537	ENSG00000184203_cd8_naive		ENSG00000184203_cd8_naive		onek1k		3	194514424.0	196543386.0	45	trait	blup		0.0005226203990413	0.2216379326252584	3:195067232-3:196233795	2.57	0.084	1	ENSG00000184203	cd8_naive
