block	ens_gene_id	ens_tx_id	mol_name	tissue	ref_name	type	chrom	tx_start	tx_stop	block_genes	trait	inference_pop1	inter_z_pop1	cv.R2_pop1	cv.R2.pval_pop1	ldregion_pop1	twas_z_pop1	pips_pop1	in_cred_set_pop1	symbol	tissues
8:69955744-8:71377219	ENSG00000253967_cells_cultured_fibroblasts		ENSG00000253967_cells_cultured_fibroblasts		gtex		8	69471144.0	71485687.0	19	trait	blup		0.0347143210013272	0.0004741728369582	8:69956803-8:71371902	-3.08	0.314	1	ENSG00000253967	cells_cultured_fibroblasts
8:69955744-8:71377219	ENSG00000067167_artery_tibial		ENSG00000067167_artery_tibial		gtex		8	69573441.0	71608387.0	19	trait	blup		0.0469955456268558	5.463541825026642e-05	8:69956803-8:71371902	2.86	0.171	1	ENSG00000067167	artery_tibial
8:69955744-8:71377219	ENSG00000253967_esophagus_muscularis		ENSG00000253967_esophagus_muscularis		gtex		8	69471144.0	71485687.0	19	trait	lasso		0.0440512946646624	9.168366662733884e-05	8:69956803-8:71371902	-2.71	0.135	1	ENSG00000253967	esophagus_muscularis
8:69955744-8:71377219	ENSG00000254332_testis		ENSG00000254332_testis		gtex		8	68129597.0	70130345.0	19	trait	blup		0.0911617321749443	1.8009604616012357e-07	8:69956803-8:71371902	-2.28	0.0976	1	ENSG00000254332	testis
8:71377219-8:72904964	ENSG00000253967_thyroid		ENSG00000253967_thyroid		gtex		8	69471144.0	71485687.0	19	trait	lasso		0.0475213254698561	4.981088649723195e-05	8:71380505-8:72904930	3.7	0.867	1	ENSG00000253967	thyroid
8:71377219-8:72904964	ENSG00000253967_artery_aorta		ENSG00000253967_artery_aorta		gtex		8	69471144.0	71485687.0	19	trait	lasso		0.0964123067501557	8.374366224870663e-09	8:71380505-8:72904930	1.93	0.0716	1	ENSG00000253967	artery_aorta
8:72904964-8:74532829	ENSG00000253317_artery_aorta		ENSG00000253317_artery_aorta		gtex		8	71196333.0	73202269.0	40	trait	blup		0.0237188504491595	0.003327866767862	8:72906869-8:74530344	-2.93	0.26	1	ENSG00000253317	artery_aorta
18:30286513-18:32684103	ENSG00000268573_cells_ebv-transformed_lymphocytes		ENSG00000268573_cells_ebv-transformed_lymphocytes		gtex		18	34280866.0	36285177.0	51	trait	enet		0.07194642001474	0.0020928975740284	18:30286856-18:32684015	4.19	0.781	1	ENSG00000268573	cells_ebv-transformed_lymphocytes
18:30286513-18:32684103	ENSG00000141431_pituitary		ENSG00000141431_pituitary		gtex		18	32578576.0	34751192.0	51	trait	lasso		0.0182235249423337	0.0254112937262197	18:30286856-18:32684015	-2.79	0.104	1	ENSG00000141431	pituitary
18:30286513-18:32684103	ENSG00000274184_thyroid		ENSG00000274184_thyroid		gtex		18	34268217.0	36270238.0	51	trait	enet		0.0971056813956416	7.3878797532511435e-09	18:30286856-18:32684015	-2.83	0.0835	1	ENSG00000274184	thyroid
18:30286513-18:32684103	ENSG00000274184_colon_transverse		ENSG00000274184_colon_transverse		gtex		18	34268217.0	36270238.0	51	trait	meta				18:30286856-18:32684015	3.45	0.0622	1	ENSG00000274184	colon_transverse
18:30286513-18:32684103	ENSG00000153391_esophagus_muscularis		ENSG00000153391_esophagus_muscularis		gtex		18	34452229.0	36497991.0	51	trait	enet		0.0279688291901094	0.0015623736855072	18:30286856-18:32684015	-2.39	0.0516	1	ENSG00000153391	esophagus_muscularis
18:30286513-18:32684103	ENSG00000186496_heart_atrial_appendage		ENSG00000186496_heart_atrial_appendage		gtex		18	34366696.0	36377337.0	51	trait	lasso		0.0778119139447353	2.355865376252787e-07	18:30286856-18:32684015	3.2	0.0464	1	ENSG00000186496	heart_atrial_appendage
18:30286513-18:32684103	ENSG00000134769_brain_limbic		ENSG00000134769_brain_limbic		gtex		18	33493289.0	35891844.0	51	trait	meta				18:30286856-18:32684015	2.07	0.0448	1	ENSG00000134769	brain_limbic
18:30286513-18:32684103	ENSG00000134769_stomach		ENSG00000134769_stomach		gtex		18	33493289.0	35891844.0	51	trait	blup		0.0386586339012724	0.0006947224084065	18:30286856-18:32684015	1.99	0.0413	1	ENSG00000134769	stomach
18:30286513-18:32684103	ENSG00000274400_nerve_tibial		ENSG00000274400_nerve_tibial		gtex		18	34144941.0	36145417.0	51	trait	blup		0.0176307593399879	0.009945748040421	18:30286856-18:32684015	-2.92	0.0348	1	ENSG00000274400	nerve_tibial
18:30286513-18:32684103	ENSG00000274184_uterus		ENSG00000274184_uterus		gtex		18	34268217.0	36270238.0	51	trait	enet		0.2257545391461066	1.2208533427520372e-07	18:30286856-18:32684015	-2.35	0.0339	1	ENSG00000274184	uterus
18:30286513-18:32684103	ENSG00000166974_heart_atrial_appendage		ENSG00000166974_heart_atrial_appendage		gtex		18	33976927.0	36143470.0	51	trait	lasso		0.1067222010795864	1.2890643635889246e-09	18:30286856-18:32684015	3.1	0.0331	1	ENSG00000166974	heart_atrial_appendage
18:30286513-18:32684103	ENSG00000166974_cells_cultured_fibroblasts		ENSG00000166974_cells_cultured_fibroblasts		gtex		18	33976927.0	36143470.0	51	trait	lasso		0.1868787278073925	3.191000991018308e-16	18:30286856-18:32684015	3.18	0.0304	1	ENSG00000166974	cells_cultured_fibroblasts
18:32684103-18:34200103	ENSG00000186496_nerve_tibial		ENSG00000186496_nerve_tibial		gtex		18	34366696.0	36377337.0	10	trait	lasso		0.0445639757028959	8.378077851071984e-05	18:32685490-18:34199429	2.51	0.974	1	ENSG00000186496	nerve_tibial
18:32684103-18:34200103	ENSG00000172466_cells_cultured_fibroblasts		ENSG00000172466_cells_cultured_fibroblasts		gtex		18	34332211.0	36345482.0	10	trait	lasso		0.0832200501588059	8.971531318242959e-08	18:32685490-18:34199429	-4.4	0.939	1	ENSG00000172466	cells_cultured_fibroblasts
18:34200103-18:36282001	ENSG00000134775_heart_atrial_appendage		ENSG00000134775_heart_atrial_appendage		gtex		18	35297713.0	37769426.0	43	trait	enet		0.0637550917359547	2.852337781898932e-06	18:34201645-18:36278859	-2.89	0.219	1	ENSG00000134775	heart_atrial_appendage
18:34200103-18:36282001	ENSG00000267707_adipose_subcutaneous		ENSG00000267707_adipose_subcutaneous		gtex		18	36246889.0	38247506.0	43	trait	enet		0.1005610219075207	3.951778496826161e-09	18:34201645-18:36278859	-2.54	0.104	1	ENSG00000267707	adipose_subcutaneous
14:25666480-14:27997327	ENSG00000139910_thyroid		ENSG00000139910_thyroid		gtex		14	25443092.0	27597754.0	15	trait	blup		0.0208425853009206	0.0055701662413121	14:25666631-14:27987328	-2.65	0.352	1	ENSG00000139910	thyroid
20:59831517-20:60986668	ENSG00000130699_muscle_skeletal		ENSG00000130699_muscle_skeletal		gtex		20	60953468.0	63065810.0	15	trait	blup		0.0286546672299721	0.0013834956801887	20:59832791-20:60986249	-3.24	0.626	1	ENSG00000130699	muscle_skeletal
20:59831517-20:60986668	ENSG00000101181_skin_not_sun_exposed_suprapubic		ENSG00000101181_skin_not_sun_exposed_suprapubic		gtex		20	61183028.0	63203568.0	15	trait	blup		0.0392656097718236	0.000212731761706	20:59832791-20:60986249	-2.19	0.12	1	ENSG00000101181	skin_not_sun_exposed_suprapubic
20:59831517-20:60986668	ENSG00000184402_minor_salivary_gland		ENSG00000184402_minor_salivary_gland		gtex		20	61143794.0	63182484.0	15	trait	lasso		0.081844863762683	0.0009856603027859	20:59832791-20:60986249	2.23	0.116	1	ENSG00000184402	minor_salivary_gland
20:59831517-20:60986668	ENSG00000184402_artery_aorta		ENSG00000184402_artery_aorta		gtex		20	61143794.0	63182484.0	15	trait	lasso		0.053762684077609	1.6614266444779594e-05	20:59832791-20:60986249	2.09	0.116	1	ENSG00000184402	artery_aorta
20:59831517-20:60986668	ENSG00000184402_nerve_tibial		ENSG00000184402_nerve_tibial		gtex		20	61143794.0	63182484.0	15	trait	lasso		0.0792012449282588	1.8390295671480496e-07	20:59832791-20:60986249	2.09	0.0984	1	ENSG00000184402	nerve_tibial
20:59831517-20:60986668	ENSG00000101190_skin_sun_exposed_lower_leg		ENSG00000101190_skin_sun_exposed_lower_leg		gtex		20	61841159.0	63861763.0	15	trait	enet		0.1937980462171473	8.058839636954831e-17	20:59832791-20:60986249	2.13	0.0959	1	ENSG00000101190	skin_sun_exposed_lower_leg
20:59831517-20:60986668	ENSG00000184402_thyroid		ENSG00000184402_thyroid		gtex		20	61143794.0	63182484.0	15	trait	enet		0.0273093301971423	0.0017563325124159	20:59832791-20:60986249	0.946	0.0775	1	ENSG00000184402	thyroid
20:59831517-20:60986668	ENSG00000184402_colon_sigmoid		ENSG00000184402_colon_sigmoid		gtex		20	61143794.0	63182484.0	15	trait	meta				20:59832791-20:60986249	-2.18	0.0692	1	ENSG00000184402	colon_sigmoid
20:59831517-20:60986668	ENSG00000184402_artery_coronary		ENSG00000184402_artery_coronary		gtex		20	61143794.0	63182484.0	15	trait	lasso		-0.0018827898391826	0.4163755148207297	20:59832791-20:60986249	1.84	0.0622	1	ENSG00000184402	artery_coronary
20:59831517-20:60986668	ENSG00000130701_thyroid		ENSG00000130701_thyroid		gtex		20	61410236.0	63427533.0	15	trait	lasso		0.0870998959782625	4.4777395686453554e-08	20:59832791-20:60986249	1.99	0.0559	1	ENSG00000130701	thyroid
20:59831517-20:60986668	ENSG00000275437_liver		ENSG00000275437_liver		gtex		20	61402235.0	63405935.0	15	trait	lasso		0.100650853917206	7.185368370122694e-06	20:59832791-20:60986249	-1.97	0.0554	1	ENSG00000275437	liver
20:59831517-20:60986668	ENSG00000228812_esophagus_mucosa		ENSG00000228812_esophagus_mucosa		gtex		20	61352994.0	63356480.0	15	trait	enet		0.0293031159090404	0.0012333559775912	20:59832791-20:60986249	1.84	0.0409	1	ENSG00000228812	esophagus_mucosa
20:59831517-20:60986668	ENSG00000060491_adipose_visceral_omentum		ENSG00000060491_adipose_visceral_omentum		gtex		20	61804834.0	63814000.0	15	trait	enet		0.0929954242717843	1.5514426643061252e-08	20:59832791-20:60986249	-1.07	0.0241	1	ENSG00000060491	adipose_visceral_omentum
20:60986668-20:62670503	ENSG00000101246_liver		ENSG00000101246_liver		gtex		20	62698684.0	64708025.0	44	trait	lasso		0.026310578620351	0.0159605880978212	20:60990075-20:62668845	0.00192	0.999	1	ENSG00000101246	liver
20:60986668-20:62670503	ENSG00000203896_nerve_tibial		ENSG00000203896_nerve_tibial		gtex		20	62736282.0	64739103.0	44	trait	enet		0.3040283102469986	4.5667409107524356e-27	20:60990075-20:62668845	-1.92	0.921	1	ENSG00000203896	nerve_tibial
20:60986668-20:62670503	ENSG00000203896_colon_sigmoid		ENSG00000203896_colon_sigmoid		gtex		20	62736282.0	64739103.0	44	trait	meta				20:60990075-20:62668845	5.01	0.921	1	ENSG00000203896	colon_sigmoid
20:62670503-20:63558827	ENSG00000171695_pancreas		ENSG00000171695_pancreas		gtex		20	63083379.0	65084359.0	47	trait	enet		0.0248578996178483	0.006986283996697	20:62671777-20:62912463	3.27	0.358	1	ENSG00000171695	pancreas
20:62670503-20:63558827	ENSG00000101246_whole_blood		ENSG00000101246_whole_blood		gtex		20	62698684.0	64708025.0	47	trait	blup		0.034970365854662	0.0004532452833993	20:62671777-20:62912463	2.1	0.0388	1	ENSG00000101246	whole_blood
20:62670503-20:63558827	ENSG00000171703_artery_aorta		ENSG00000171703_artery_aorta		gtex		20	63049835.0	65072347.0	47	trait	lasso		0.1750231137394908	3.288637021323528e-15	20:62671777-20:62912463	-2.22	0.0386	1	ENSG00000171703	artery_aorta
20:62670503-20:63558827	ENSG00000101150_testis		ENSG00000101150_testis		gtex		20	62865227.0	64891545.0	47	trait	enet		0.0376199414644949	0.0006876271950995	20:62671777-20:62912463	1.19	0.0298	1	ENSG00000101150	testis
20:62670503-20:63558827	ENSG00000125510_brain_basalganglia		ENSG00000125510_brain_basalganglia		gtex		20	63080172.0	65100643.0	47	trait	meta				20:62671777-20:62912463	-1.83	0.0271	1	ENSG00000125510	brain_basalganglia
20:62670503-20:63558827	ENSG00000280213_colon_transverse		ENSG00000280213_colon_transverse		gtex		20	62953383.0	64956701.0	47	trait	meta				20:62671777-20:62912463	-2.07	0.0213	1	ENSG00000280213	colon_transverse
20:62670503-20:63558827	ENSG00000101216_pituitary		ENSG00000101216_pituitary		gtex		20	62587601.0	64627041.0	47	trait	lasso		0.0626352021768744	0.000103917603331	20:62671777-20:62912463	1.71	0.0184	1	ENSG00000101216	pituitary
20:62670503-20:63558827	ENSG00000171695_whole_blood		ENSG00000171695_whole_blood		gtex		20	63083379.0	65084359.0	47	trait	blup		0.0428113360561365	0.0001140193392805	20:62671777-20:62912463	-1.89	0.0171	1	ENSG00000171695	whole_blood
20:62670503-20:63558827	ENSG00000101161_colon_sigmoid		ENSG00000101161_colon_sigmoid		gtex		20	62981134.0	65033100.0	47	trait	meta				20:62671777-20:62912463	1.85	0.0167	1	ENSG00000101161	colon_sigmoid
20:62670503-20:63558827	ENSG00000258366_adipose_visceral_omentum		ENSG00000258366_adipose_visceral_omentum		gtex		20	62657809.0	64696253.0	47	trait	enet		0.0844511887593637	7.197672710445823e-08	20:62671777-20:62912463	2.08	0.0162	1	ENSG00000258366	adipose_visceral_omentum
20:62670503-20:63558827	ENSG00000101161_testis		ENSG00000101161_testis		gtex		20	62981134.0	65033100.0	47	trait	enet		0.0540408121393197	5.560854145006239e-05	20:62671777-20:62912463	1.82	0.0134	1	ENSG00000101161	testis
20:62670503-20:63558827	ENSG00000101161_muscle_skeletal		ENSG00000101161_muscle_skeletal		gtex		20	62981134.0	65033100.0	47	trait	lasso		0.1097137639564811	7.466045086815733e-10	20:62671777-20:62912463	1.69	0.0133	1	ENSG00000101161	muscle_skeletal
20:62670503-20:63558827	ENSG00000101161_heart_atrial_appendage		ENSG00000101161_heart_atrial_appendage		gtex		20	62981134.0	65033100.0	47	trait	enet		0.0470205919575105	5.439534046325249e-05	20:62671777-20:62912463	1.64	0.0127	1	ENSG00000101161	heart_atrial_appendage
20:62670503-20:63558827	ENSG00000197457_brain_cerebellum		ENSG00000197457_brain_cerebellum		gtex		20	62639704.0	64657682.0	47	trait	meta				20:62671777-20:62912463	0.625	0.012	1	ENSG00000197457	brain_cerebellum
20:62670503-20:63558827	ENSG00000258366_artery_tibial		ENSG00000258366_artery_tibial		gtex		20	62657809.0	64696253.0	47	trait	lasso		0.2368915120221357	1.1779533517409483e-20	20:62671777-20:62912463	1.56	0.0101	1	ENSG00000258366	artery_tibial
20:62670503-20:63558827	ENSG00000171703_testis		ENSG00000171703_testis		gtex		20	63049835.0	65072347.0	47	trait	enet		0.0543611477891031	5.294594525040991e-05	20:62671777-20:62912463	-1.55	0.0096	1	ENSG00000171703	testis
20:62670503-20:63558827	ENSG00000101161_adrenal_gland		ENSG00000101161_adrenal_gland		gtex		20	62981134.0	65033100.0	47	trait	blup		0.0388236316081411	0.0029867345446654	20:62671777-20:62912463	1.55	0.00872	1	ENSG00000101161	adrenal_gland
20:62670503-20:63558827	ENSG00000280213_testis		ENSG00000280213_testis		gtex		20	62953383.0	64956701.0	47	trait	lasso		0.0396944680231504	0.0005002425120389	20:62671777-20:62912463	-1.12	0.00845	1	ENSG00000280213	testis
22:44599428-22:46074615	ENSG00000130638_pancreas		ENSG00000130638_pancreas		gtex		22	44689465.0	46845307.0	38	trait	blup		0.0387290766363801	0.0009873664523137	22:44599452-22:46074258	-2.69	0.148	1	ENSG00000130638	pancreas
22:44599428-22:46074615	ENSG00000128408_prostate		ENSG00000128408_prostate		gtex		22	44413690.0	46432496.0	38	trait	enet		0.1778907306670893	1.2177421736877868e-09	22:44599452-22:46074258	2.53	0.109	1	ENSG00000128408	prostate
22:44599428-22:46074615	ENSG00000280383_colon_sigmoid		ENSG00000280383_colon_sigmoid		gtex		22	44657018.0	46680130.0	38	trait	meta				22:44599452-22:46074258	2.26	0.0603	1	ENSG00000280383	colon_sigmoid
22:44599428-22:46074615	ENSG00000238120_nerve_tibial		ENSG00000238120_nerve_tibial		gtex		22	44604431.0	46605621.0	38	trait	lasso		0.0708870539187784	8.068976342271318e-07	22:44599452-22:46074258	-2.12	0.057	1	ENSG00000238120	nerve_tibial
22:46074615-22:47200568	ENSG00000075240_esophagus_mucosa		ENSG00000075240_esophagus_mucosa		gtex		22	45576011.0	47679790.0	19	trait	lasso		0.1042079571640722	2.037641514075398e-09	22:46079293-22:47200180	-3.45	0.669	1	ENSG00000075240	esophagus_mucosa
22:46074615-22:47200568	ENSG00000075275_thyroid		ENSG00000075275_thyroid		gtex		22	45360833.0	47537170.0	19	trait	lasso		0.4717652953353077	3.3414880793549547e-46	22:46079293-22:47200180	-3.35	0.558	1	ENSG00000075275	thyroid
22:46074615-22:47200568	ENSG00000234869_thyroid		ENSG00000234869_thyroid		gtex		22	45541494.0	47548196.0	19	trait	lasso		0.1919537525774484	1.1642362793248655e-16	22:46079293-22:47200180	-3.28	0.244	1	ENSG00000234869	thyroid
22:46074615-22:47200568	ENSG00000234869_heart_atrial_appendage		ENSG00000234869_heart_atrial_appendage		gtex		22	45541494.0	47548196.0	19	trait	lasso		0.0749131977127932	3.946819041623803e-07	22:46079293-22:47200180	-2.87	0.113	1	ENSG00000234869	heart_atrial_appendage
22:46074615-22:47200568	ENSG00000234869_esophagus_mucosa		ENSG00000234869_esophagus_mucosa		gtex		22	45541494.0	47548196.0	19	trait	enet		0.1005983690092791	3.925105030515163e-09	22:46079293-22:47200180	-2.29	0.107	1	ENSG00000234869	esophagus_mucosa
22:46074615-22:47200568	ENSG00000234869_skin_sun_exposed_lower_leg		ENSG00000234869_skin_sun_exposed_lower_leg		gtex		22	45541494.0	47548196.0	19	trait	lasso		0.1337248808789747	8.814174217436074e-12	22:46079293-22:47200180	-2.13	0.0984	1	ENSG00000234869	skin_sun_exposed_lower_leg
22:46074615-22:47200568	ENSG00000234869_lung		ENSG00000234869_lung		gtex		22	45541494.0	47548196.0	19	trait	enet		0.1234933665883915	5.917259534814979e-11	22:46079293-22:47200180	-1.72	0.08	1	ENSG00000234869	lung
22:46074615-22:47200568	ENSG00000075240_skin_sun_exposed_lower_leg		ENSG00000075240_skin_sun_exposed_lower_leg		gtex		22	45576011.0	47679790.0	19	trait	lasso		0.373802740514171	2.093960917764316e-34	22:46079293-22:47200180	-2.57	0.0631	1	ENSG00000075240	skin_sun_exposed_lower_leg
22:46074615-22:47200568	ENSG00000130638_stomach		ENSG00000130638_stomach		gtex		22	44689465.0	46845307.0	19	trait	lasso		0.0528477763626338	8.39952623260731e-05	22:46079293-22:47200180	1.92	0.0565	1	ENSG00000130638	stomach
22:47200568-22:48507891	ENSG00000219438_heart_atrial_appendage		ENSG00000219438_heart_atrial_appendage		gtex		22	47489459.0	49850912.0	15	trait	enet		0.0383118097398936	0.0002516119857191	22:47208945-22:48501694	-1.42	0.0649	1	ENSG00000219438	heart_atrial_appendage
22:47200568-22:48507891	ENSG00000234869_heart_left_ventricle		ENSG00000234869_heart_left_ventricle		gtex		22	45541494.0	47548196.0	15	trait	enet		0.0821707997114733	1.0822772871047305e-07	22:47208945-22:48501694	-0.913	0.0411	1	ENSG00000234869	heart_left_ventricle
22:48507891-22:49430885	ENSG00000219438_skin_not_sun_exposed_suprapubic		ENSG00000219438_skin_not_sun_exposed_suprapubic		gtex		22	47489459.0	49850912.0	7	trait	lasso		0.0190397345463729	0.0077071213144507	22:48510196-22:49430844	-1.76	0.212	1	ENSG00000219438	skin_not_sun_exposed_suprapubic
10:37501101-10:41867628	ENSG00000276805_colon_sigmoid		ENSG00000276805_colon_sigmoid		gtex		10	37403188.0	39452153.0	39	trait	meta				10:37505192-10:39097912	-2.11	0.097	1	ENSG00000276805	colon_sigmoid
10:37501101-10:41867628	ENSG00000228882_ovary		ENSG00000228882_ovary		gtex		10	37452986.0	39455365.0	39	trait	lasso		0.0906404988633294	0.0001772729330418	10:37505192-10:39097912	1.95	0.0902	1	ENSG00000228882	ovary
10:37501101-10:41867628	ENSG00000236514_thyroid		ENSG00000236514_thyroid		gtex		10	36857739.0	38859110.0	39	trait	blup		0.0920309052371917	1.8458303713474112e-08	10:37505192-10:39097912	-2.52	0.0626	1	ENSG00000236514	thyroid
10:37501101-10:41867628	ENSG00000226578_prostate		ENSG00000226578_prostate		gtex		10	36775370.0	38784131.0	39	trait	lasso		0.0428391636247355	0.00265722374196	10:37505192-10:39097912	-2.32	0.0612	1	ENSG00000226578	prostate
10:37501101-10:41867628	ENSG00000099251_skin_not_sun_exposed_suprapubic		ENSG00000099251_skin_not_sun_exposed_suprapubic		gtex		10	37356379.0	39378505.0	39	trait	lasso		0.0409566644331921	0.0001579907040614	10:37505192-10:39097912	1.84	0.0576	1	ENSG00000099251	skin_not_sun_exposed_suprapubic
10:37501101-10:41867628	ENSG00000175395_artery_aorta		ENSG00000175395_artery_aorta		gtex		10	36949571.0	38976633.0	39	trait	enet		0.2129275420370111	1.6923470159825771e-18	10:37505192-10:39097912	-2.13	0.0364	1	ENSG00000175395	artery_aorta
10:37501101-10:41867628	ENSG00000175395_cells_cultured_fibroblasts		ENSG00000175395_cells_cultured_fibroblasts		gtex		10	36949571.0	38976633.0	39	trait	blup		0.1270614949493008	3.0526495684061903e-11	10:37505192-10:39097912	-2.26	0.035	1	ENSG00000175395	cells_cultured_fibroblasts
10:37501101-10:41867628	ENSG00000175395_whole_blood		ENSG00000175395_whole_blood		gtex		10	36949571.0	38976633.0	39	trait	blup		0.0838221300556875	8.055423970172774e-08	10:37505192-10:39097912	-2.1	0.0257	1	ENSG00000175395	whole_blood
10:37501101-10:41867628	ENSG00000198105_artery_tibial		ENSG00000198105_artery_tibial		gtex		10	36802822.0	38857636.0	39	trait	blup		0.0906892835522912	2.3499189378173776e-08	10:37505192-10:39097912	-2.08	0.0254	1	ENSG00000198105	artery_tibial
10:37501101-10:41867628	ENSG00000175395_adipose_subcutaneous		ENSG00000175395_adipose_subcutaneous		gtex		10	36949571.0	38976633.0	39	trait	enet		0.2528967391717444	3.9242032309305104e-22	10:37505192-10:39097912	-1.98	0.0229	1	ENSG00000175395	adipose_subcutaneous
14:67525600-14:70665240	ENSG00000258967_nerve_tibial		ENSG00000258967_nerve_tibial		gtex		14	67887784.0	69888084.0	77	trait	blup		0.0184872999882873	0.0085163462728993	14:67525696-14:70660473	3.05	0.149	1	ENSG00000258967	nerve_tibial
14:67525600-14:70665240	ENSG00000258967_cells_cultured_fibroblasts		ENSG00000258967_cells_cultured_fibroblasts		gtex		14	67887784.0	69888084.0	77	trait	enet		0.0999821553956022	4.389043477278482e-09	14:67525696-14:70660473	2.72	0.064	1	ENSG00000258967	cells_cultured_fibroblasts
14:67525600-14:70665240	ENSG00000072110_cells_cultured_fibroblasts		ENSG00000072110_cells_cultured_fibroblasts		gtex		14	67874142.0	69979440.0	77	trait	blup		0.0259179491093632	0.0022489472999831	14:67525696-14:70660473	2.58	0.0552	1	ENSG00000072110	cells_cultured_fibroblasts
14:67525600-14:70665240	ENSG00000258422_testis		ENSG00000258422_testis		gtex		14	69187122.0	71230187.0	77	trait	lasso		0.1204590362017512	1.7529249255822887e-09	14:67525696-14:70660473	-2.18	0.0266	1	ENSG00000258422	testis
14:67525600-14:70665240	ENSG00000280073_skin_sun_exposed_lower_leg		ENSG00000280073_skin_sun_exposed_lower_leg		gtex		14	68357033.0	70359308.0	77	trait	lasso		0.0748703260760584	3.977025690223505e-07	14:67525696-14:70660473	2.07	0.0173	1	ENSG00000280073	skin_sun_exposed_lower_leg
14:70665240-14:72422907	ENSG00000213463_adrenal_gland		ENSG00000213463_adrenal_gland		gtex		14	69366495.0	71417061.0	23	trait	enet		0.012848112650727	0.0595837377403358	14:70669002-14:72419821	2.62	0.988	1	ENSG00000213463	adrenal_gland
14:70665240-14:72422907	ENSG00000133983_stomach		ENSG00000133983_stomach		gtex		14	69325080.0	71359731.0	23	trait	enet		0.1595040076051764	6.074082724958061e-12	14:70669002-14:72419821	3.13	0.985	1	ENSG00000133983	stomach
14:70665240-14:72422907	ENSG00000006432_thyroid		ENSG00000006432_thyroid		gtex		14	69722525.0	71809534.0	23	trait	lasso		0.0370224138992577	0.0003157318984669	14:70669002-14:72419821	-3.49	0.262	1	ENSG00000006432	thyroid
14:70665240-14:72422907	ENSG00000006432_testis		ENSG00000006432_testis		gtex		14	69722525.0	71809534.0	23	trait	lasso		0.4187034412707263	1.8015304628633799e-34	14:70669002-14:72419821	-3.19	0.105	1	ENSG00000006432	testis
14:70665240-14:72422907	ENSG00000182732_nerve_tibial		ENSG00000182732_nerve_tibial		gtex		14	70932438.0	73566529.0	23	trait	enet		0.3819500479581278	2.582697930924502e-35	14:70669002-14:72419821	3.56	0.0978	1	ENSG00000182732	nerve_tibial
14:70665240-14:72422907	ENSG00000197555_skin_not_sun_exposed_suprapubic		ENSG00000197555_skin_not_sun_exposed_suprapubic		gtex		14	70320448.0	72741229.0	23	trait	enet		0.0649469429484685	2.3104813906038635e-06	14:70669002-14:72419821	-3.37	0.0877	1	ENSG00000197555	skin_not_sun_exposed_suprapubic
14:70665240-14:72422907	ENSG00000259146_brain_substantia_nigra		ENSG00000259146_brain_substantia_nigra		gtex		14	70292728.0	72321814.0	23	trait	enet		0.0820343785269405	0.0021444416734438	14:70669002-14:72419821	3.23	0.0757	1	ENSG00000259146	brain_substantia_nigra
14:70665240-14:72422907	ENSG00000006432_esophagus_muscularis		ENSG00000006432_esophagus_muscularis		gtex		14	69722525.0	71809534.0	23	trait	lasso		0.0964549595791995	8.31006592084338e-09	14:70669002-14:72419821	-2.82	0.0626	1	ENSG00000006432	esophagus_muscularis
11:72574973-11:74701306	ENSG00000254631_thyroid		ENSG00000254631_thyroid		gtex		11	73397548.0	75484248.0	69	trait	enet		0.1946530959591231	6.793355383991526e-17	11:72580398-11:74700896	2.68	0.077	1	ENSG00000254631	thyroid
11:72574973-11:74701306	ENSG00000165434_adipose_subcutaneous		ENSG00000165434_adipose_subcutaneous		gtex		11	73330317.0	75398473.0	69	trait	blup		0.053753976166044	1.6639754161273823e-05	11:72580398-11:74700896	-2.57	0.0567	1	ENSG00000165434	adipose_subcutaneous
11:72574973-11:74701306	ENSG00000175538_artery_aorta		ENSG00000175538_artery_aorta		gtex		11	73454840.0	75467729.0	69	trait	enet		0.0457159521739545	6.84199347273548e-05	11:72580398-11:74700896	2.14	0.0299	1	ENSG00000175538	artery_aorta
11:72574973-11:74701306	ENSG00000255440_testis		ENSG00000255440_testis		gtex		11	73409059.0	75416379.0	69	trait	lasso		0.2513668624404385	2.9522087675690224e-19	11:72580398-11:74700896	-2.24	0.0287	1	ENSG00000255440	testis
11:74701306-11:77086163	ENSG00000085741_esophagus_muscularis		ENSG00000085741_esophagus_muscularis		gtex		11	75186324.0	77210736.0	76	trait	blup		0.0322221310836586	0.0007360603408261	11:74705302-11:77082050	4.37	0.997	1	ENSG00000085741	esophagus_muscularis
8:127646866-8:129368893	ENSG00000249859_thyroid		ENSG00000249859_thyroid		gtex		8	126794532.0	129101253.0	18	trait	lasso		0.1540980924569741	1.8742904298156857e-13	8:127647147-8:129364785	4.32	0.989	1	ENSG00000249859	thyroid
8:129368893-8:130627379	ENSG00000280543_thyroid		ENSG00000280543_thyroid		gtex		8	129082737.0	131084768.0	19	trait	blup		0.0191061275229488	0.007615280536765	8:129378603-8:130626164	3.5	0.813	1	ENSG00000280543	thyroid
8:129368893-8:130627379	ENSG00000280543_testis		ENSG00000280543_testis		gtex		8	129082737.0	131084768.0	19	trait	blup		0.0326325659819455	0.0014798809272315	8:129378603-8:130626164	1.35	0.0396	1	ENSG00000280543	testis
8:130627379-8:132338897	ENSG00000147697_spleen		ENSG00000147697_spleen		gtex		8	128748195.0	130786888.0	12	trait	lasso		0.2422551369024519	6.71759854782231e-13	8:130627555-8:132338681	3.26	0.457	1	ENSG00000147697	spleen
