chrom	start	stop	strand	gencode_id	encode_id	gene_name	type
11	133840631	133845538	-	ENSG00000166118.7	ENSG00000166118	SPATA19	protein_coding
11	133864877	133865627	-	ENSG00000213153.3	ENSG00000213153	RP11-259P6.3	processed_pseudogene
11	133896438	133901601	-	ENSG00000280237.3	ENSG00000280237	MIR4697HG	TEC
11	133908564	133956985	-	ENSG00000080854.14	ENSG00000080854	IGSF9B	protein_coding
11	134026987	134028118	+	ENSG00000255406.1	ENSG00000255406	RP11-713P17.5	lincRNA
11	134032272	134046849	+	ENSG00000204241.7	ENSG00000204241	RP11-713P17.3	lincRNA
11	134035832	134037107	-	ENSG00000254648.1	ENSG00000254648	RP11-713P17.4	lincRNA
11	134068925	134152001	+	ENSG00000166086.12	ENSG00000166086	JAM3	protein_coding
11	134123828	134124329	-	ENSG00000254481.1	ENSG00000254481	PTP4A2P2	processed_pseudogene
11	134152434	134225454	-	ENSG00000151503.12	ENSG00000151503	NCAPD3	protein_coding
11	134173095	134173680	+	ENSG00000254616.1	ENSG00000254616	RP11-700F16.2	processed_pseudogene
11	134185929	134186166	+	ENSG00000255348.1	ENSG00000255348	RP11-700F16.3	antisense
11	134224645	134247792	+	ENSG00000151502.10	ENSG00000151502	VPS26B	protein_coding
11	134248279	134253370	-	ENSG00000151500.14	ENSG00000151500	THYN1	protein_coding
11	134253495	134265855	+	ENSG00000151498.11	ENSG00000151498	ACAD8	protein_coding
11	134274245	134319563	+	ENSG00000166105.15	ENSG00000166105	GLB1L3	protein_coding
11	134316782	134317088	-	ENSG00000254442.1	ENSG00000254442	AP000859.4	processed_pseudogene
11	134331874	134378341	+	ENSG00000149328.14	ENSG00000149328	GLB1L2	protein_coding
11	134378506	134411918	-	ENSG00000109956.12	ENSG00000109956	B3GAT1	protein_coding
11	134436473	134505040	+	ENSG00000255545.7	ENSG00000255545	RP11-627G23.1	processed_transcript
11	134563396	134573056	+	ENSG00000254573.1	ENSG00000254573	AP004550.1	lincRNA
11	134671426	134672024	-	ENSG00000254989.1	ENSG00000254989	RP11-469N6.3	lincRNA
11	134714542	134715922	+	ENSG00000255344.1	ENSG00000255344	RP11-469N6.2	lincRNA
11	134735596	134763810	+	ENSG00000251226.1	ENSG00000251226	RP11-469N6.1	lincRNA
11	134950708	134951568	+	ENSG00000255327.1	ENSG00000255327	RP11-555G19.1	lincRNA
11	134985683	134986799	+	ENSG00000279046.1	ENSG00000279046	RP11-555G19.2	TEC
11	135061781	135075899	-	ENSG00000255512.1	ENSG00000255512	AP005135.2	lincRNA
12	12310	13501	+	ENSG00000256263.1	ENSG00000256263	DDX11L8	unprocessed_pseudogene
12	14522	32015	-	ENSG00000226210.3	ENSG00000226210	ABC7-42389800N19.1	unprocessed_pseudogene
12	36602	38133	-	ENSG00000249054.2	ENSG00000249054	FAM138D	lincRNA
12	66765	178460	+	ENSG00000120645.11	ENSG00000120645	IQSEC3	protein_coding
12	106524	111850	-	ENSG00000256948.1	ENSG00000256948	RP11-598F7.3	antisense
12	137411	149169	-	ENSG00000249695.6	ENSG00000249695	RP11-598F7.4	antisense
12	164664	166321	-	ENSG00000256694.1	ENSG00000256694	RP11-598F7.5	antisense
12	166856	182399	-	ENSG00000256540.1	ENSG00000256540	RP11-598F7.6	lincRNA
12	190077	214120	-	ENSG00000111181.12	ENSG00000111181	SLC6A12	protein_coding
12	193036	194130	+	ENSG00000255671.1	ENSG00000255671	RP11-283I3.1	antisense
12	203642	205094	+	ENSG00000256577.2	ENSG00000256577	RP11-283I3.2	antisense
12	220621	262873	-	ENSG00000010379.15	ENSG00000010379	SLC6A13	protein_coding
12	253442	257299	-	ENSG00000255746.1	ENSG00000255746	RP11-283I3.4	sense_intronic
12	273954	277123	-	ENSG00000261799.1	ENSG00000261799	RP11-283I3.6	sense_overlapping
12	280129	389272	-	ENSG00000073614.12	ENSG00000073614	KDM5A	protein_coding
12	389455	442645	+	ENSG00000120647.9	ENSG00000120647	CCDC77	protein_coding
12	460364	563509	+	ENSG00000139044.10	ENSG00000139044	B4GALNT3	protein_coding
12	564296	663779	-	ENSG00000171840.11	ENSG00000171840	NINJ2	protein_coding
12	585865	586486	-	ENSG00000256020.1	ENSG00000256020	RP5-1154L15.2	sense_intronic
12	589530	589589	-	ENSG00000238370.1	ENSG00000238370	RNU7-103P	snRNA
12	590633	591269	+	ENSG00000255825.1	ENSG00000255825	RP5-1154L15.1	antisense
12	630891	663327	+	ENSG00000177406.4	ENSG00000177406	RP11-218M22.1	antisense
12	674801	684127	-	ENSG00000256672.1	ENSG00000256672	RP11-218M22.2	lincRNA
12	752593	911452	+	ENSG00000060237.16	ENSG00000060237	WNK1	protein_coding
12	781133	781258	+	ENSG00000221439.1	ENSG00000221439	RNU4ATAC16P	snRNA
12	912077	990053	-	ENSG00000002016.17	ENSG00000002016	RAD52	protein_coding
12	974133	991190	-	ENSG00000250132.6	ENSG00000250132	RP11-359B12.2	antisense
12	990609	1495933	+	ENSG00000082805.19	ENSG00000082805	ERC1	protein_coding
12	1151810	1153059	-	ENSG00000275811.1	ENSG00000275811	HTR1DP1	processed_pseudogene
12	1380060	1391502	-	ENSG00000249028.2	ENSG00000249028	RP5-951N9.1	antisense
12	1385833	1386987	+	ENSG00000267285.1	ENSG00000267285	RP5-951N9.2	sense_intronic
12	1500525	1507318	-	ENSG00000249628.2	ENSG00000249628	LINC00942	lincRNA
12	1529891	1647243	+	ENSG00000111186.12	ENSG00000111186	WNT5B	protein_coding
12	1565993	1594165	-	ENSG00000171823.6	ENSG00000171823	FBXL14	protein_coding
12	1660315	1660380	-	ENSG00000266043.1	ENSG00000266043	MIR3649	miRNA
12	1688574	1788678	+	ENSG00000006831.9	ENSG00000006831	ADIPOR2	protein_coding
12	1695830	1698044	-	ENSG00000271500.1	ENSG00000271500	RP11-288K12.1	processed_pseudogene
12	1757231	1758011	-	ENSG00000243663.1	ENSG00000243663	RPS4XP14	processed_pseudogene
12	1791957	1918836	-	ENSG00000151062.14	ENSG00000151062	CACNA2D4	protein_coding
12	1820267	1836752	+	ENSG00000166159.10	ENSG00000166159	LRTM2	protein_coding
12	1917951	1922867	+	ENSG00000256706.1	ENSG00000256706	RP5-1096D14.3	antisense
12	1929202	1936574	-	ENSG00000235049.1	ENSG00000235049	LINC00940	lincRNA
12	1946054	2004535	-	ENSG00000151065.13	ENSG00000151065	DCP1B	protein_coding
12	1970786	2697950	+	ENSG00000151067.21	ENSG00000151067	CACNA1C	protein_coding
12	2004666	2011392	+	ENSG00000203593.3	ENSG00000203593	RP5-1096D14.6	antisense
12	2018213	2020532	+	ENSG00000256837.1	ENSG00000256837	CACNA1C-IT1	sense_intronic
12	2048352	2049463	+	ENSG00000256257.1	ENSG00000256257	CACNA1C-IT2	sense_intronic
12	2217462	2217920	-	ENSG00000278255.1	ENSG00000278255	RP1-53O8.2	antisense
12	2220537	2223479	-	ENSG00000256025.1	ENSG00000256025	CACNA1C-AS4	antisense
12	2269776	2288937	+	ENSG00000256721.1	ENSG00000256721	CACNA1C-IT3	sense_intronic
12	2603350	2607440	-	ENSG00000256769.1	ENSG00000256769	CACNA1C-AS3	antisense
12	2659937	2660969	+	ENSG00000203648.3	ENSG00000203648	AC007618.3	processed_pseudogene
12	2668500	2672220	-	ENSG00000256271.1	ENSG00000256271	CACNA1C-AS2	antisense
12	2676001	2690899	-	ENSG00000246627.6	ENSG00000246627	CACNA1C-AS1	antisense
12	2726400	2727050	-	ENSG00000283587.1	ENSG00000283587	RP11-986G18.3	processed_pseudogene
12	2740093	2742855	+	ENSG00000274659.1	ENSG00000274659	RP11-986G18.2	lincRNA
12	2752597	2753132	-	ENSG00000256902.1	ENSG00000256902	IQSEC3P1	processed_pseudogene
12	2761200	2775658	-	ENSG00000255669.2	ENSG00000255669	RP11-885B4.2	transcribed_unitary_pseudogene
12	2781904	2782371	+	ENSG00000224438.3	ENSG00000224438	RPL23AP14	processed_pseudogene
12	2786931	2794295	-	ENSG00000256030.1	ENSG00000256030	CBX3P4	transcribed_processed_pseudogene
12	2794953	2805423	+	ENSG00000004478.7	ENSG00000004478	FKBP4	protein_coding
12	2812219	2812902	-	ENSG00000258325.2	ENSG00000258325	RP4-816N1.6	antisense
12	2797136	2797137	-	ENSG00000258092.1	ENSG00000258092	RP4-816N1.7	antisense
12	2817223	2859791	+	ENSG00000111203.11	ENSG00000111203	ITFG2	protein_coding
12	2825348	2835544	-	ENSG00000053702.14	ENSG00000053702	NRIP2	protein_coding
12	2849039	2857083	-	ENSG00000283297.1	ENSG00000283297	RP4-816N1.8	protein_coding
12	2858332	2877155	-	ENSG00000111206.12	ENSG00000111206	FOXM1	protein_coding
12	2876258	2889523	+	ENSG00000171792.10	ENSG00000171792	RHNO1	protein_coding
12	2890887	2941140	+	ENSG00000078246.16	ENSG00000078246	TULP3	protein_coding
12	2885819	2886329	+	ENSG00000278356.1	ENSG00000278356	RP11-372B4.3	sense_intronic
12	2954240	2954338	-	ENSG00000252996.1	ENSG00000252996	RNU6-1315P	snRNA
12	2959330	3040673	+	ENSG00000197905.8	ENSG00000197905	TEAD4	protein_coding
12	3041437	3044950	+	ENSG00000250899.3	ENSG00000250899	RP11-253E3.3	lincRNA
12	3071532	3072145	-	ENSG00000234589.4	ENSG00000234589	RP11-253E3.1	processed_pseudogene
12	3077355	3286564	+	ENSG00000011105.12	ENSG00000011105	TSPAN9	protein_coding
12	3124777	3125063	+	ENSG00000278469.1	ENSG00000278469	Metazoa_SRP	misc_RNA
12	3149797	3151476	+	ENSG00000256197.1	ENSG00000256197	TSPAN9-IT1	sense_intronic
12	3171657	3174056	+	ENSG00000275850.1	ENSG00000275850	RP11-543P15.3	sense_intronic
12	3211663	3211917	-	ENSG00000227081.5	ENSG00000227081	RP11-543P15.1	processed_pseudogene
12	3296202	3366122	-	ENSG00000250770.3	ENSG00000250770	RP5-1063M23.3	transcribed_unprocessed_pseudogene
12	3318718	3325343	+	ENSG00000236908.2	ENSG00000236908	RP5-1063M23.2	lincRNA
12	3367833	3371346	+	ENSG00000257048.1	ENSG00000257048	RP11-476M19.2	lincRNA
12	3381349	3593973	+	ENSG00000111218.11	ENSG00000111218	PRMT8	protein_coding
12	3462718	3463586	-	ENSG00000256691.1	ENSG00000256691	RP11-476M19.3	antisense
12	3468950	3469296	+	ENSG00000243507.1	ENSG00000243507	RP11-476M19.1	processed_pseudogene
12	3606633	3764819	-	ENSG00000130038.9	ENSG00000130038	CRACR2A	protein_coding
12	3610307	3612003	-	ENSG00000280202.1	ENSG00000280202	RP5-1180D12.1	TEC
12	3752518	3757842	+	ENSG00000283138.1	ENSG00000283138	RP3-488M23.3	antisense
12	3791047	3873448	-	ENSG00000111224.13	ENSG00000111224	PARP11	protein_coding
12	3839459	3842525	+	ENSG00000118976.5	ENSG00000118976	OTUD4P1	processed_pseudogene
12	3871734	3910338	+	ENSG00000256862.1	ENSG00000256862	RP11-664D1.1	antisense
12	4020977	4026658	+	ENSG00000256969.1	ENSG00000256969	RP11-320N7.2	lincRNA
12	4097451	4099519	+	ENSG00000256356.1	ENSG00000256356	HSPA8P5	processed_pseudogene
12	4109661	4118132	-	ENSG00000242444.3	ENSG00000242444	RP11-320N7.1	transcribed_processed_pseudogene
12	4248765	4249193	-	ENSG00000256164.1	ENSG00000256164	CCND2-AS1	antisense
12	4252735	4275065	-	ENSG00000255920.1	ENSG00000255920	CCND2-AS2	antisense
12	4273772	4305350	+	ENSG00000118971.7	ENSG00000118971	CCND2	protein_coding
12	4307763	4354593	+	ENSG00000078237.6	ENSG00000078237	TIGAR	protein_coding
12	4324372	4324811	-	ENSG00000213970.3	ENSG00000213970	RP11-264F23.1	processed_pseudogene
12	4368227	4379728	-	ENSG00000118972.1	ENSG00000118972	FGF23	protein_coding
12	4428155	4445614	-	ENSG00000111241.2	ENSG00000111241	FGF6	protein_coding
12	4487728	4538508	-	ENSG00000047621.11	ENSG00000047621	C12orf4	protein_coding
12	4538798	4560048	+	ENSG00000111247.14	ENSG00000111247	RAD51AP1	protein_coding
12	4562204	4615302	+	ENSG00000010219.13	ENSG00000010219	DYRK4	protein_coding
12	4601991	4603420	-	ENSG00000256748.1	ENSG00000256748	RP11-234B24.5	processed_pseudogene
12	4615508	4649047	-	ENSG00000111254.7	ENSG00000111254	AKAP3	protein_coding
12	4635349	4636140	-	ENSG00000256799.1	ENSG00000256799	RP11-500M8.6	processed_pseudogene
12	4645496	4648027	+	ENSG00000256381.1	ENSG00000256381	RP11-500M8.4	sense_intronic
12	4649107	4694317	+	ENSG00000139180.10	ENSG00000139180	NDUFA9	protein_coding
12	4700417	4720102	-	ENSG00000255474.1	ENSG00000255474	RP11-234B24.2	lincRNA
12	4720341	4851927	+	ENSG00000130035.6	ENSG00000130035	GALNT8	protein_coding
12	4806542	4808641	-	ENSG00000256988.1	ENSG00000256988	RP11-234B24.4	lincRNA
12	4838955	4842675	+	ENSG00000255608.1	ENSG00000255608	RP3-377H17.2	sense_intronic
12	4909867	5026012	+	ENSG00000256654.3	ENSG00000256654	RP11-429A20.3	processed_transcript
12	4910840	4918256	+	ENSG00000111262.5	ENSG00000111262	KCNA1	protein_coding
12	4960113	4963450	+	ENSG00000284513.1	ENSG00000284513	RP3-377H17.3	lincRNA
12	5032388	5032941	-	ENSG00000255996.1	ENSG00000255996	RP11-429A20.2	processed_pseudogene
12	5043989	5046788	+	ENSG00000130037.4	ENSG00000130037	KCNA5	protein_coding
12	5233997	5243151	-	ENSG00000256115.5	ENSG00000256115	RP11-319E16.1	lincRNA
12	5290480	5383653	+	ENSG00000256417.1	ENSG00000256417	RP11-1038A11.3	lincRNA
12	5315961	5319347	+	ENSG00000256146.1	ENSG00000256146	RP11-319E16.2	lincRNA
12	5366048	5367774	-	ENSG00000256218.1	ENSG00000256218	RP11-1038A11.2	lincRNA
12	5388589	5406651	+	ENSG00000255983.1	ENSG00000255983	RP11-1038A11.1	lincRNA
12	5432112	5521536	+	ENSG00000185652.11	ENSG00000185652	NTF3	protein_coding
12	5531869	5946232	-	ENSG00000047617.14	ENSG00000047617	ANO2	protein_coding
12	5583797	5584085	+	ENSG00000255973.1	ENSG00000255973	RP11-592H6.3	processed_pseudogene
12	5948874	6124770	-	ENSG00000110799.13	ENSG00000110799	VWF	protein_coding
12	6095699	6095970	-	ENSG00000240533.3	ENSG00000240533	RN7SL69P	misc_RNA
12	6155035	6160719	-	ENSG00000255775.1	ENSG00000255775	RP3-454B23.1	lincRNA
12	6199715	6238271	+	ENSG00000010278.12	ENSG00000010278	CD9	protein_coding
12	6234345	6234455	-	ENSG00000202318.1	ENSG00000202318	Y_RNA	misc_RNA
12	6270168	6270425	-	ENSG00000256103.2	ENSG00000256103	ATP5J2P5	processed_pseudogene
12	6310436	6328506	+	ENSG00000008323.15	ENSG00000008323	PLEKHG6	protein_coding
12	6328757	6342114	-	ENSG00000067182.7	ENSG00000067182	TNFRSF1A	protein_coding
12	6344554	6344837	+	ENSG00000265388.2	ENSG00000265388	RN7SL391P	misc_RNA
12	6346843	6377730	-	ENSG00000111319.12	ENSG00000111319	SCNN1A	protein_coding
12	6375225	6391563	+	ENSG00000111321.10	ENSG00000111321	LTBR	protein_coding
12	6393905	6396148	+	ENSG00000256433.2	ENSG00000256433	RP1-102E24.8	lincRNA
12	6409637	6410013	-	ENSG00000213942.3	ENSG00000213942	RP1-102E24.1	processed_pseudogene
12	6438498	6438852	+	ENSG00000224906.3	ENSG00000224906	RP1-102E24.9	processed_pseudogene
12	6439161	6450894	-	ENSG00000215039.6	ENSG00000215039	CD27-AS1	processed_transcript
12	6444867	6451689	+	ENSG00000139193.3	ENSG00000139193	CD27	protein_coding
12	6451719	6466517	+	ENSG00000139192.11	ENSG00000139192	TAPBPL	protein_coding
12	6462323	6470987	-	ENSG00000139190.16	ENSG00000139190	VAMP1	protein_coding
12	6466537	6467135	+	ENSG00000276718.1	ENSG00000276718	RP1-102E24.10	antisense
12	6477714	6480207	+	ENSG00000256913.1	ENSG00000256913	RP1-102E24.6	processed_pseudogene
12	6491886	6493355	-	ENSG00000111639.7	ENSG00000111639	MRPL51	protein_coding
12	6493842	6531955	+	ENSG00000010292.12	ENSG00000010292	NCAPD2	protein_coding
12	6510222	6510551	+	ENSG00000239002.3	ENSG00000239002	SCARNA10	snoRNA
12	6532290	6533498	-	ENSG00000255966.1	ENSG00000255966	RP5-940J5.3	antisense
12	6533927	6538374	+	ENSG00000111640.14	ENSG00000111640	GAPDH	protein_coding
12	6538375	6556083	-	ENSG00000010295.19	ENSG00000010295	IFFO1	protein_coding
12	6543504	6544931	+	ENSG00000245667.2	ENSG00000245667	RP5-940J5.8	antisense
12	6556863	6568691	-	ENSG00000111641.11	ENSG00000111641	NOP2	protein_coding
12	6570083	6607476	-	ENSG00000111642.14	ENSG00000111642	CHD4	protein_coding
12	6578622	6584739	+	ENSG00000247853.2	ENSG00000247853	RP5-940J5.6	antisense
12	6581474	6581609	-	ENSG00000251898.1	ENSG00000251898	SCARNA11	scaRNA
12	6618835	6636447	-	ENSG00000184574.9	ENSG00000184574	LPAR5	protein_coding
12	6638075	6647460	-	ENSG00000111644.7	ENSG00000111644	ACRBP	protein_coding
12	6650280	6663148	-	ENSG00000111653.19	ENSG00000111653	ING4	protein_coding
12	6663260	6672069	+	ENSG00000219410.5	ENSG00000219410	RP4-761J14.8	antisense
12	6666477	6689510	-	ENSG00000126746.17	ENSG00000126746	ZNF384	protein_coding
12	6693792	6700800	-	ENSG00000139200.13	ENSG00000139200	PIANP	protein_coding
12	6709452	6709552	+	ENSG00000252186.1	ENSG00000252186	RNU6-781P	snRNA
12	6723233	6723687	+	ENSG00000270068.1	ENSG00000270068	RP4-761J14.9	antisense
12	6723741	6731875	+	ENSG00000111652.9	ENSG00000111652	COPS7A	protein_coding
12	6742985	6743641	+	ENSG00000269892.1	ENSG00000269892	RP4-761J14.10	lincRNA
12	6747996	6767475	-	ENSG00000089693.10	ENSG00000089693	MLF2	protein_coding
12	6765516	6770952	+	ENSG00000159335.15	ENSG00000159335	PTMS	protein_coding
12	6772519	6778453	+	ENSG00000089692.8	ENSG00000089692	LAG3	protein_coding
12	6783854	6784161	-	ENSG00000244532.1	ENSG00000244532	RN7SL380P	misc_RNA
12	6786858	6820808	+	ENSG00000010610.9	ENSG00000010610	CD4	protein_coding
12	6821545	6827421	+	ENSG00000250510.7	ENSG00000250510	GPR162	protein_coding
12	6828410	6839851	+	ENSG00000110811.19	ENSG00000110811	P3H3	protein_coding
12	6840211	6847393	+	ENSG00000111664.10	ENSG00000111664	GNB3	protein_coding
12	6844793	6852066	-	ENSG00000111665.11	ENSG00000111665	CDCA3	protein_coding
12	6852128	6866629	+	ENSG00000111667.13	ENSG00000111667	USP5	protein_coding
12	6867119	6870934	+	ENSG00000111669.14	ENSG00000111669	TPI1	protein_coding
12	6870949	6889358	-	ENSG00000111671.9	ENSG00000111671	SPSB2	protein_coding
12	6873389	6884681	+	ENSG00000240370.6	ENSG00000240370	RPL13P5	transcribed_processed_pseudogene
12	6904733	6914243	+	ENSG00000010626.14	ENSG00000010626	LRRC23	protein_coding
12	6884742	6885786	+	ENSG00000248593.3	ENSG00000248593	DSTNP2	transcribed_unprocessed_pseudogene
12	6899752	6900212	+	ENSG00000275703.1	ENSG00000275703	U47924.32	lincRNA
12	6913745	6923698	+	ENSG00000111674.8	ENSG00000111674	ENO2	protein_coding
12	6924463	6942321	+	ENSG00000111676.14	ENSG00000111676	ATN1	protein_coding
12	6943433	6946003	+	ENSG00000111678.10	ENSG00000111678	C12orf57	protein_coding
12	6943663	6944379	-	ENSG00000272173.1	ENSG00000272173	U47924.31	antisense
12	6946468	6961316	+	ENSG00000111679.16	ENSG00000111679	PTPN6	protein_coding
12	6963246	6964447	+	ENSG00000257084.1	ENSG00000257084	U47924.27	lincRNA
12	6963699	6963766	+	ENSG00000207713.3	ENSG00000207713	MIR200C	miRNA
12	6964097	6964191	+	ENSG00000207708.1	ENSG00000207708	MIR141	miRNA
12	6964949	6965351	+	ENSG00000271969.1	ENSG00000271969	U47924.29	antisense
12	6965383	6970825	-	ENSG00000215021.8	ENSG00000215021	PHB2	protein_coding
12	6967337	6967606	-	ENSG00000238795.1	ENSG00000238795	SCARNA12	snoRNA
12	6970893	6979941	+	ENSG00000126749.14	ENSG00000126749	EMG1	protein_coding
12	6980707	7018510	-	ENSG00000111684.10	ENSG00000111684	LPCAT3	protein_coding
12	6988259	7071032	+	ENSG00000182326.14	ENSG00000182326	C1S	protein_coding
12	7032108	7032398	+	ENSG00000239701.1	ENSG00000239701	RP3-461F17.1	processed_pseudogene
12	7041156	7041641	-	ENSG00000257078.1	ENSG00000257078	RP3-461F17.2	processed_pseudogene
12	7080209	7092607	-	ENSG00000159403.15	ENSG00000159403	C1R	protein_coding
12	7093640	7109273	-	ENSG00000139178.10	ENSG00000139178	C1RL	protein_coding
12	7108052	7122501	+	ENSG00000205885.7	ENSG00000205885	C1RL-AS1	antisense
12	7118785	7118891	+	ENSG00000200345.2	ENSG00000200345	RNU6-485P	snRNA
12	7123684	7128942	-	ENSG00000139194.7	ENSG00000139194	RBP5	protein_coding
12	7129079	7131198	-	ENSG00000256967.1	ENSG00000256967	RP11-273B20.1	antisense
12	7130253	7158945	+	ENSG00000139182.13	ENSG00000139182	CLSTN3	protein_coding
12	7166674	7189069	-	ENSG00000255572.1	ENSG00000255572	RP11-273B20.3	antisense
12	7188685	7218574	+	ENSG00000139197.10	ENSG00000139197	PEX5	protein_coding
12	7237432	7240986	+	ENSG00000256480.1	ENSG00000256480	RP11-185H22.1	processed_pseudogene
12	7304284	7328724	+	ENSG00000215009.5	ENSG00000215009	ACSM4	protein_coding
12	7346685	7451055	-	ENSG00000177675.8	ENSG00000177675	CD163L1	protein_coding
12	7438780	7439990	-	ENSG00000255836.1	ENSG00000255836	RP11-157G21.2	processed_pseudogene
12	7470813	7503893	-	ENSG00000177575.12	ENSG00000177575	CD163	protein_coding
12	7566369	7567382	+	ENSG00000235868.3	ENSG00000235868	GAPDHP31	processed_pseudogene
12	7604350	7605214	-	ENSG00000256331.1	ENSG00000256331	NIFKP3	processed_pseudogene
12	7606834	7607331	+	ENSG00000255977.1	ENSG00000255977	RP11-444J21.2	processed_pseudogene
12	7619872	7620260	-	ENSG00000284327.1	ENSG00000284327	RP11-444J21.5	processed_pseudogene
12	7620542	7621450	+	ENSG00000284591.1	ENSG00000284591	RP11-444J21.4	processed_pseudogene
12	7626103	7626486	+	ENSG00000284522.1	ENSG00000284522	RP11-444J21.6	processed_pseudogene
12	7649400	7665903	-	ENSG00000111701.6	ENSG00000111701	APOBEC1	protein_coding
12	7689782	7695776	-	ENSG00000184344.3	ENSG00000184344	GDF3	protein_coding
12	7711454	7717559	+	ENSG00000187569.2	ENSG00000187569	DPPA3	protein_coding
12	7729415	7751605	-	ENSG00000198178.10	ENSG00000198178	CLEC4C	protein_coding
12	7765216	7774121	+	ENSG00000205857.2	ENSG00000205857	NANOGNB	protein_coding
12	7784403	7784511	-	ENSG00000201549.1	ENSG00000201549	Y_RNA	misc_RNA
12	7787794	7799141	+	ENSG00000111704.10	ENSG00000111704	NANOG	protein_coding
12	7800361	7800467	-	ENSG00000199912.1	ENSG00000199912	Y_RNA	misc_RNA
12	7812512	7891148	-	ENSG00000173262.11	ENSG00000173262	SLC2A14	protein_coding
12	7850717	7850818	-	ENSG00000201663.1	ENSG00000201663	Y_RNA	misc_RNA
12	7856169	7856471	+	ENSG00000278459.1	ENSG00000278459	Metazoa_SRP	misc_RNA
12	7860437	7860764	+	ENSG00000241828.2	ENSG00000241828	RP11-277J24.1	processed_pseudogene
12	7871063	7871370	+	ENSG00000255885.1	ENSG00000255885	RP11-815D16.1	processed_pseudogene
12	7890801	7900140	+	ENSG00000176654.12	ENSG00000176654	NANOGP1	transcribed_unprocessed_pseudogene
12	7896608	7896956	-	ENSG00000255356.2	ENSG00000255356	RP11-277E18.2	processed_pseudogene
12	7919230	7936275	-	ENSG00000059804.15	ENSG00000059804	SLC2A3	protein_coding
12	7976259	7976360	+	ENSG00000206636.1	ENSG00000206636	Y_RNA	misc_RNA
12	7994770	7995084	-	ENSG00000240739.1	ENSG00000240739	RP11-69M1.1	unprocessed_pseudogene
12	8014093	8019007	-	ENSG00000282080.1	ENSG00000282080	RP11-69M1.8	lincRNA
12	8015024	8016406	+	ENSG00000255964.1	ENSG00000255964	HSPD1P12	processed_pseudogene
12	8017201	8017860	-	ENSG00000255581.1	ENSG00000255581	RP11-69M1.4	processed_pseudogene
12	8032703	8055503	+	ENSG00000065970.8	ENSG00000065970	FOXJ2	protein_coding
12	8058302	8066471	-	ENSG00000171860.4	ENSG00000171860	C3AR1	protein_coding
12	8076939	8097859	+	ENSG00000089818.17	ENSG00000089818	NECAP1	protein_coding
12	8080381	8081860	-	ENSG00000279865.1	ENSG00000279865	RP11-69M1.6	TEC
12	8123630	8138607	+	ENSG00000111729.13	ENSG00000111729	CLEC4A	protein_coding
12	8133772	8134849	-	ENSG00000235602.5	ENSG00000235602	POU5F1P3	processed_pseudogene
12	8141168	8142697	-	ENSG00000256171.1	ENSG00000256171	GCSHP4	processed_pseudogene
12	8157034	8180046	+	ENSG00000196946.10	ENSG00000196946	ZNF705A	protein_coding
12	8180209	8216151	+	ENSG00000226711.6	ENSG00000226711	FAM66C	antisense
12	8199599	8199707	-	ENSG00000244050.2	ENSG00000244050	RP11-266K4.1	transcribed_unprocessed_pseudogene
12	8205984	8207397	+	ENSG00000276417.1	ENSG00000276417	RP11-266K4.13	lincRNA
12	8217758	8221115	+	ENSG00000275367.1	ENSG00000275367	RP11-266K4.14	lincRNA
12	8221260	8227618	-	ENSG00000171847.10	ENSG00000171847	FAM90A1	protein_coding
12	8227734	8231764	+	ENSG00000254016.2	ENSG00000254016	ALG1L10P	unprocessed_pseudogene
12	8232512	8242948	-	ENSG00000164845.16	ENSG00000164845	FAM86FP	transcribed_unprocessed_pseudogene
12	8235519	8242564	+	ENSG00000215241.3	ENSG00000215241	RP11-266K4.9	lincRNA
12	8254527	8308855	-	ENSG00000256589.2	ENSG00000256589	ENPP7P5	unprocessed_pseudogene
12	8295986	8396803	-	ENSG00000226091.7	ENSG00000226091	LINC00937	lincRNA
12	8320381	8369555	+	ENSG00000256552.2	ENSG00000256552	RP11-113C12.4	transcribed_processed_pseudogene
12	8321876	8329614	+	ENSG00000256101.5	ENSG00000256101	RP11-90D4.3	lincRNA
12	8340182	8340397	+	ENSG00000277952.1	ENSG00000277952	RP11-90D4.4	processed_pseudogene
12	8359054	8359834	-	ENSG00000242661.1	ENSG00000242661	RPS3AP43	processed_pseudogene
12	8406833	8407195	-	ENSG00000256136.1	ENSG00000256136	RP11-113C12.8	processed_pseudogene
12	8414780	8415805	-	ENSG00000238152.2	ENSG00000238152	OR7E140P	unprocessed_pseudogene
12	8427640	8428610	-	ENSG00000214487.3	ENSG00000214487	OR7E148P	unprocessed_pseudogene
12	8437403	8438425	-	ENSG00000177586.6	ENSG00000177586	OR7E149P	unprocessed_pseudogene
12	8455926	8478330	+	ENSG00000205846.3	ENSG00000205846	CLEC6A	protein_coding
12	8460618	8461232	+	ENSG00000243830.2	ENSG00000243830	RP11-113C12.2	processed_pseudogene
12	8484746	8484852	+	ENSG00000201780.1	ENSG00000201780	RNU6-275P	snRNA
12	8509475	8522366	+	ENSG00000166527.7	ENSG00000166527	CLEC4D	protein_coding
12	8512374	8512726	-	ENSG00000246115.3	ENSG00000246115	SUPT4H1P2	processed_pseudogene
12	8533305	8540963	-	ENSG00000166523.7	ENSG00000166523	CLEC4E	protein_coding
12	8548361	8567613	-	ENSG00000255801.1	ENSG00000255801	RP11-561P12.5	lincRNA
